"date","location","total_vaccinations","total_distributed","people_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_per_hundred","people_fully_vaccinated","people_vaccinated_per_hundred","distributed_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","share_doses_used"
4/11/2021 0:00:00,"Arkansas","1469291.0","2138430.0","944947.0","18.8","48.69","567249.0","31.31","70.86",29122.00,23211.00,7691.00,"0.687"
4/12/2021 0:00:00,"Arkansas","1478774.0","2138430.0","950204.0","18.98","49.0","572844.0","31.49","70.86",9483.00,23244.00,7702.00,"0.692"
4/13/2021 0:00:00,"Arkansas","1484206.0","2228060.0","952900.0","19.1","49.18","576509.0","31.58","73.83",5432.00,22724.00,7530.00,"0.666"
4/14/2021 0:00:00,"Arkansas","1508295.0","2243300.0","965352.0","19.56","49.98","590188.0","31.99","74.34",24089.00,22439.00,7436.00,"0.672"
4/15/2021 0:00:00,"Arkansas","1535135.0","2251270.0","978137.0","20.08","50.87","606113.0","32.41","74.6",26840.00,22221.00,7363.00,"0.682"
4/16/2021 0:00:00,"Arkansas","1561736.0","2296340.0","989656.0","20.6","51.75","621708.0","32.79","76.09",26601.00,22285.00,7385.00,"0.68"
4/17/2021 0:00:00,"Arkansas","1585770.0","2370830.0","999727.0","21.07","52.55","636000.0","33.13","78.56",24034.00,20800.00,6892.00,"0.669"
4/18/2021 0:00:00,"Arkansas","1611803.0","2370830.0","1010421.0","21.58","53.41","651184.0","33.48","78.56",26033.00,20359.00,6746.00,"0.68"
4/19/2021 0:00:00,"Arkansas","1618371.0","2370830.0","1013104.0","21.71","53.63","655130.0","33.57","78.56",6568.00,19942.00,6608.00,"0.683"
4/20/2021 0:00:00,"Arkansas","1624969.0","2402760.0","1015859.0","21.83","53.85","658933.0","33.66","79.62",6598.00,20109.00,6663.00,"0.676"
4/21/2021 0:00:00,"Arkansas","1645403.0","2472660.0","1024343.0","22.23","54.52","670829.0","33.94","81.94",20434.00,19587.00,6490.00,"0.665"
4/22/2021 0:00:00,"Arkansas","1667028.0","2504630.0","1033132.0","22.66","55.24","683800.0","34.23","83.0",21625.00,18842.00,6244.00,"0.666"
4/23/2021 0:00:00,"Arkansas","1688238.0","2552980.0","1039897.0","23.15","55.94","698740.0","34.46","84.6",21210.00,18072.00,5988.00,"0.661"
4/24/2021 0:00:00,"Arkansas","1707412.0","2586420.0","1046195.0","23.58","56.58","711646.0","34.67","85.71",19174.00,17377.00,5758.00,"0.66"
4/25/2021 0:00:00,"Arkansas","1724751.0","2586420.0","1051126.0","23.99","57.15","724087.0","34.83","85.71",17339.00,16135.00,5347.00,"0.667"
4/26/2021 0:00:00,"Arkansas","1734405.0","2586420.0","1053861.0","24.22","57.47","730955.0","34.92","85.71",9654.00,16576.00,5493.00,"0.671"
4/27/2021 0:00:00,"Arkansas","1737538.0","2614560.0","1055239.0","24.28","57.58","732746.0","34.97","86.64",3133.00,16081.00,5329.00,"0.665"
4/28/2021 0:00:00,"Arkansas","1753393.0","2626760.0","1060712.0","24.62","58.1","743022.0","35.15","87.04",15855.00,15427.00,5112.00,"0.668"
4/29/2021 0:00:00,"Arkansas","1772085.0","2628460.0","1067532.0","25.02","58.72","754913.0","35.37","87.1",18692.00,15008.00,4973.00,"0.674"
4/30/2021 0:00:00,"Arkansas","1787295.0","2636070.0","1071773.0","25.38","59.23","765888.0","35.51","87.35",15210.00,14151.00,4689.00,"0.678"
5/1/2021 0:00:00,"Arkansas","1803795.0","2644650.0","1077072.0","25.76","59.77","777244.0","35.69","87.63",16500.00,13769.00,4563.00,"0.682"
5/2/2021 0:00:00,"Arkansas","1824158.0","2644650.0","1081910.0","26.12","60.45","788238.0","35.85","87.63",20363.00,14201.00,4706.00,"0.69"
5/3/2021 0:00:00,"Arkansas","1829914.0","2644650.0","1083702.0","26.26","60.64","792348.0","35.91","87.63",5756.00,13644.00,4521.00,"0.692"
5/4/2021 0:00:00,"Arkansas","1834452.0","2645650.0","1085254.0","26.37","60.79","795792.0","35.96","87.67",4538.00,13845.00,4588.00,"0.693"
5/5/2021 0:00:00,"Arkansas","1845530.0","2655350.0","1088927.0","26.62","61.15","803294.0","36.08","87.99",11078.00,13162.00,4361.00,"0.695"
5/6/2021 0:00:00,"Arkansas","1860521.0","2659090.0","1094338.0","26.94","61.65","813144.0","36.26","88.11",14991.00,12634.00,4186.00,"0.7"
5/7/2021 0:00:00,"Arkansas","1872359.0","2666140.0","1098559.0","27.2","62.04","820992.0","36.4","88.35",11838.00,12152.00,4027.00,"0.702"
5/8/2021 0:00:00,"Arkansas","1885668.0","2677170.0","1102155.0","27.54","62.48","831032.0","36.52","88.71",13309.00,11696.00,3876.00,"0.704"
5/9/2021 0:00:00,"Arkansas","1900002.0","2677170.0","1107515.0","27.84","62.96","840192.0","36.7","88.71",14334.00,10835.00,3590.00,"0.71"
5/10/2021 0:00:00,"Arkansas","1905274.0","2677170.0","1109772.0","27.95","63.13","843372.0","36.77","88.71",5272.00,10766.00,3567.00,"0.712"
5/11/2021 0:00:00,"Arkansas","1909885.0","2697960.0","1112883.0","28.06","63.29","846788.0","36.88","89.4",4611.00,10776.00,3571.00,"0.708"
5/12/2021 0:00:00,"Arkansas","1919251.0","2701850.0","1116295.0","28.26","63.6","852811.0","36.99","89.53",9366.00,10532.00,3490.00,"0.71"
5/13/2021 0:00:00,"Arkansas","1928682.0","2707150.0","1119545.0","28.47","63.91","859154.0","37.1","89.71",9431.00,9737.00,3227.00,"0.712"
5/14/2021 0:00:00,"Arkansas","1938998.0","2714140.0","1122780.0","28.72","64.25","866686.0","37.21","89.94",10316.00,9520.00,3155.00,"0.714"
5/15/2021 0:00:00,"Arkansas","1954605.0","2720090.0","1129189.0","29.04","64.77","876239.0","37.42","90.13",15607.00,9848.00,3263.00,"0.719"
5/16/2021 0:00:00,"Arkansas","1966843.0","2720090.0","1134540.0","29.27","65.17","883404.0","37.59","90.13",12238.00,9549.00,3164.00,"0.723"
5/17/2021 0:00:00,"Arkansas","1970379.0","2720090.0","1136470.0","29.33","65.29","885128.0","37.66","90.13",3536.00,9301.00,3082.00,"0.724"
5/18/2021 0:00:00,"Arkansas","1973505.0","2720190.0","1138400.0","29.38","65.4","886519.0","37.72","90.14",3126.00,9089.00,3012.00,"0.726"
5/19/2021 0:00:00,"Arkansas","1981006.0","2721900.0","1142312.0","29.5","65.64","890328.0","37.85","90.19",7501.00,8822.00,2923.00,"0.728"
5/20/2021 0:00:00,"Arkansas","1991127.0","2729400.0","1148175.0","29.65","65.98","894806.0","38.05","90.44",10121.00,8921.00,2956.00,"0.73"
5/21/2021 0:00:00,"Arkansas","2002891.0","2737020.0","1154071.0","29.86","66.37","901190.0","38.24","90.7",11764.00,9128.00,3025.00,"0.732"
5/22/2021 0:00:00,"Arkansas","2015842.0","2741670.0","1161133.0","30.07","66.8","907318.0","38.48","90.85",12951.00,8748.00,2899.00,"0.735"
5/23/2021 0:00:00,"Arkansas","2025275.0","2741670.0","1166144.0","30.22","67.11","912124.0","38.64","90.85",9433.00,8347.00,2766.00,"0.739"
5/24/2021 0:00:00,"Arkansas","2029791.0","2741670.0","1168568.0","30.3","67.26","914312.0","38.72","90.85",4516.00,8487.00,2812.00,"0.74"
5/25/2021 0:00:00,"Arkansas","2032185.0","2743770.0","1170081.0","30.33","67.34","915272.0","38.77","90.92",2394.00,8383.00,2778.00,"0.741"
5/26/2021 0:00:00,"Arkansas","2041850.0","2744150.0","1174803.0","30.51","67.66","920647.0","38.93","90.93",9665.00,8692.00,2880.00,"0.744"
5/27/2021 0:00:00,"Arkansas","2050759.0","2747930.0","1179098.0","30.67","67.96","925698.0","39.07","91.06",8909.00,8519.00,2823.00,"0.746"
5/28/2021 0:00:00,"Arkansas","2058874.0","2748130.0","1183172.0","30.82","68.22","929962.0","39.21","91.06",8115.00,7998.00,2650.00,"0.749"
5/29/2021 0:00:00,"Arkansas","2069135.0","2770540.0","1188623.0","31.03","68.56","936319.0","39.39","91.81",10261.00,7613.00,2523.00,"0.747"
5/30/2021 0:00:00,"Arkansas","2077244.0","2770540.0","1192829.0","31.17","68.83","940582.0","39.53","91.81",8109.00,7424.00,2460.00,"0.75"
5/31/2021 0:00:00,"Arkansas",,,,,,,,,2011.50,7066.00,2341.00,
6/1/2021 0:00:00,"Arkansas","2081267.0","2770540.0","1195224.0","31.23","68.97","942315.0","39.61","91.81",2011.50,7012.00,2324.00,"0.751"
6/2/2021 0:00:00,"Arkansas","2083064.0","2772880.0","1196107.0","31.25","69.03","943122.0","39.64","91.88",1797.00,5888.00,1951.00,"0.751"
6/3/2021 0:00:00,"Arkansas","2089146.0","2776480.0","1198872.0","31.37","69.23","946639.0","39.73","92.0",6082.00,5484.00,1817.00,"0.752"
6/4/2021 0:00:00,"Arkansas","2095644.0","2780620.0","1202166.0","31.49","69.44","950289.0","39.84","92.14",6498.00,5253.00,1741.00,"0.754"
6/5/2021 0:00:00,"Arkansas","2103704.0","2793160.0","1206409.0","31.62","69.71","954080.0","39.98","92.56",8060.00,4938.00,1636.00,"0.753"
6/6/2021 0:00:00,"Arkansas","2111201.0","2793160.0","1209937.0","31.76","69.96","958320.0","40.09","92.56",7497.00,4851.00,1607.00,"0.756"
6/7/2021 0:00:00,"Arkansas","2111327.0","2793160.0","1210066.0","31.76","69.96","958477.0","40.1","92.56",126.00,4582.00,1518.00,"0.756"
6/8/2021 0:00:00,"Arkansas","2117118.0","2793260.0","1212579.0","31.87","70.15","961824.0","40.18","92.56",5791.00,5122.00,1697.00,"0.758"
6/9/2021 0:00:00,"Arkansas","2123438.0","2793260.0","1215294.0","32.0","70.36","965613.0","40.27","92.56",6320.00,5768.00,1911.00,"0.76"
6/10/2021 0:00:00,"Arkansas","2130617.0","2793200.0","1218544.0","32.14","70.6","969859.0","40.38","92.56",7179.00,5924.00,1963.00,"0.763"
6/11/2021 0:00:00,"Arkansas","2130617.0","2797400.0","1218577.0","32.14","70.6","969875.0","40.38","92.7",0.00,4996.00,1656.00,"0.762"
6/12/2021 0:00:00,"Arkansas","2137109.0","2803530.0","1221583.0","32.26","70.82","973662.0","40.48","92.9",6492.00,4772.00,1581.00,"0.762"
6/13/2021 0:00:00,"Arkansas","2143908.0","2803530.0","1224374.0","32.41","71.04","978042.0","40.57","92.9",6799.00,4672.00,1548.00,"0.765"
6/14/2021 0:00:00,"Arkansas","2151600.0","2803530.0","1227489.0","32.58","71.3","983079.0","40.67","92.9",7692.00,5753.00,1906.00,"0.767"
6/15/2021 0:00:00,"Arkansas","2155399.0","2803630.0","1229128.0","32.66","71.42","985595.0","40.73","92.9",3799.00,5469.00,1812.00,"0.769"
6/16/2021 0:00:00,"Arkansas","2161876.0","2803630.0","1231211.0","32.81","71.64","990045.0","40.8","92.9",6477.00,5491.00,1820.00,"0.771"
6/17/2021 0:00:00,"Arkansas","2168127.0","2805570.0","1234029.0","32.93","71.84","993850.0","40.89","92.97",6251.00,5359.00,1776.00,"0.773"
6/18/2021 0:00:00,"Arkansas","2173705.0","2809210.0","1236370.0","33.05","72.03","997306.0","40.97","93.09",5578.00,6155.00,2040.00,"0.774"
6/19/2021 0:00:00,"Arkansas","2180298.0","2817700.0","1239190.0","33.18","72.25","1001273.0","41.06","93.37",6593.00,6170.00,2045.00,"0.774"
6/20/2021 0:00:00,"Arkansas","2185888.0","2817700.0","1241645.0","33.3","72.43","1004791.0","41.14","93.37",5590.00,5997.00,1987.00,"0.776"
6/21/2021 0:00:00,"Arkansas","2190235.0","2817700.0","1243445.0","33.38","72.58","1007385.0","41.2","93.37",4347.00,5519.00,1829.00,"0.777"
6/22/2021 0:00:00,"Arkansas","2191813.0","2817700.0","1244203.0","33.41","72.63","1008252.0","41.23","93.37",1578.00,5202.00,1724.00,"0.778"
6/23/2021 0:00:00,"Arkansas","2195931.0","2818120.0","1246153.0","33.48","72.77","1010488.0","41.29","93.38",4118.00,4865.00,1612.00,"0.779"
6/24/2021 0:00:00,"Arkansas","2200842.0","2818400.0","1248617.0","33.57","72.93","1013056.0","41.38","93.39",4911.00,4674.00,1549.00,"0.781"
6/25/2021 0:00:00,"Arkansas","2206228.0","2827040.0","1251436.0","33.66","73.11","1015919.0","41.47","93.68",5386.00,4646.00,1540.00,"0.78"
6/26/2021 0:00:00,"Arkansas","2211512.0","2836810.0","1253921.0","33.76","73.28","1018876.0","41.55","94.0",5284.00,4459.00,1478.00,"0.78"
6/27/2021 0:00:00,"Arkansas","2218870.0","2836810.0","1257381.0","33.91","73.53","1023237.0","41.67","94.0",7358.00,4712.00,1561.00,"0.782"
6/28/2021 0:00:00,"Arkansas","2224069.0","2836810.0","1259357.0","34.02","73.7","1026572.0","41.73","94.0",5199.00,4833.00,1601.00,"0.784"
6/29/2021 0:00:00,"Arkansas","2225518.0","2837810.0","1260136.0","34.04","73.75","1027309.0","41.76","94.04",1449.00,4815.00,1596.00,"0.784"
6/30/2021 0:00:00,"Arkansas","2229874.0","2837810.0","1262602.0","34.12","73.89","1029530.0","41.84","94.04",4356.00,4849.00,1607.00,"0.786"
7/1/2021 0:00:00,"Arkansas","2240617.0","2837810.0","1268867.0","34.26","74.25","1033763.0","42.05","94.04",10743.00,5682.00,1883.00,"0.79"
7/2/2021 0:00:00,"Arkansas","2247070.0","2846050.0","1272492.0","34.35","74.46","1036697.0","42.17","94.31",6453.00,5835.00,1934.00,"0.79"
7/3/2021 0:00:00,"Arkansas","2252454.0","2852450.0","1275988.0","34.44","74.64","1039459.0","42.28","94.52",5384.00,5849.00,1938.00,"0.79"
7/4/2021 0:00:00,"Arkansas","2257743.0","2852450.0","1279156.0","34.52","74.81","1041749.0","42.39","94.52",5289.00,5553.00,1840.00,"0.792"
7/5/2021 0:00:00,"Arkansas",,,,,,,,,1953.00,5090.00,1687.00,
7/6/2021 0:00:00,"Arkansas","2261649.0","2852450.0","1281558.0","34.57","74.94","1043217.0","42.47","94.52",1953.00,5162.00,1711.00,"0.793"
7/7/2021 0:00:00,"Arkansas","2263629.0","2852450.0","1282733.0","34.6","75.01","1044173.0","42.51","94.52",1980.00,4822.00,1598.00,"0.794"
7/8/2021 0:00:00,"Arkansas","2269110.0","2862100.0","1285934.0","34.68","75.19","1046644.0","42.61","94.84",5481.00,4070.00,1349.00,"0.793"
7/9/2021 0:00:00,"Arkansas","2274808.0","2867740.0","1289373.0","34.76","75.38","1049127.0","42.73","95.03",5698.00,3963.00,1313.00,"0.793"
7/10/2021 0:00:00,"Arkansas","2280113.0","2877040.0","1292845.0","34.83","75.56","1051172.0","42.84","95.34",5305.00,3951.00,1309.00,"0.793"
7/11/2021 0:00:00,"Arkansas","2286921.0","2877040.0","1297247.0","34.92","75.78","1053835.0","42.99","95.34",6808.00,4168.00,1381.00,"0.795"
7/12/2021 0:00:00,"Arkansas","2290025.0","2877040.0","1299417.0","34.95","75.88","1054827.0","43.06","95.34",3104.00,4333.00,1436.00,"0.796"
7/13/2021 0:00:00,"Arkansas","2292296.0","2879090.0","1300846.0","34.98","75.96","1055646.0","43.11","95.4",2271.00,4378.00,1451.00,"0.796"
7/14/2021 0:00:00,"Arkansas","2297956.0","2879750.0","1304706.0","35.06","76.15","1057900.0","43.23","95.43",5660.00,4904.00,1625.00,"0.798"
7/15/2021 0:00:00,"Arkansas","2304153.0","2880270.0","1309002.0","35.13","76.35","1060174.0","43.38","95.44",6197.00,5006.00,1659.00,"0.8"
7/16/2021 0:00:00,"Arkansas","2310080.0","2893130.0","1313033.0","35.2","76.55","1062254.0","43.51","95.87",5927.00,5039.00,1670.00,"0.798"
7/17/2021 0:00:00,"Arkansas","2321236.0","2899360.0","1321430.0","35.29","76.92","1065108.0","43.79","96.08",11156.00,5875.00,1947.00,"0.801"
7/18/2021 0:00:00,"Arkansas","2330266.0","2899360.0","1327799.0","35.39","77.22","1067975.0","44.0","96.08",9030.00,6192.00,2052.00,"0.804"
7/19/2021 0:00:00,"Arkansas","2334536.0","2899360.0","1330885.0","35.43","77.36","1069117.0","44.1","96.08",4270.00,6359.00,2107.00,"0.805"
7/20/2021 0:00:00,"Arkansas","2336637.0","2904710.0","1332741.0","35.45","77.43","1069679.0","44.16","96.25",2101.00,6334.00,2099.00,"0.804"
7/21/2021 0:00:00,"Arkansas","2344406.0","2907570.0","1338218.0","35.53","77.69","1072166.0","44.34","96.35",7769.00,6636.00,2199.00,"0.806"
7/22/2021 0:00:00,"Arkansas","2354411.0","2918210.0","1345766.0","35.62","78.02","1074872.0","44.59","96.7",10005.00,7180.00,2379.00,"0.807"
7/23/2021 0:00:00,"Arkansas","2363840.0","2937300.0","1352937.0","35.7","78.33","1077347.0","44.83","97.33",9429.00,7680.00,2545.00,"0.805"
7/24/2021 0:00:00,"Arkansas","2378420.0","2954970.0","1362806.0","35.86","78.81","1082224.0","45.16","97.92",14580.00,8169.00,2707.00,"0.805"
7/25/2021 0:00:00,"Arkansas","2390909.0","2955730.0","1372629.0","35.95","79.23","1085026.0","45.48","97.94",12489.00,8663.00,2871.00,"0.809"
7/26/2021 0:00:00,"Arkansas","2397163.0","2955830.0","1377405.0","36.0","79.43","1086504.0","45.64","97.95",6254.00,8947.00,2965.00,"0.811"
7/27/2021 0:00:00,"Arkansas","2400798.0","2959090.0","1380254.0","36.03","79.55","1087284.0","45.74","98.05",3635.00,9166.00,3037.00,"0.811"
7/28/2021 0:00:00,"Arkansas","2410715.0","2968260.0","1388435.0","36.1","79.88","1089475.0","46.01","98.36",9917.00,9473.00,3139.00,"0.812"
7/29/2021 0:00:00,"Arkansas","2421801.0","2987360.0","1397052.0","36.2","80.25","1092321.0","46.29","98.99",11086.00,9627.00,3190.00,"0.811"
7/30/2021 0:00:00,"Arkansas","2432736.0","3004150.0","1405459.0","36.29","80.61","1095214.0","46.57","99.55",10935.00,9842.00,3261.00,"0.81"
7/31/2021 0:00:00,"Arkansas","2442426.0","3046510.0","1412910.0","36.38","80.93","1097775.0","46.82","100.95",9690.00,9144.00,3030.00,"0.802"
8/1/2021 0:00:00,"Arkansas","2455566.0","3046510.0","1422822.0","36.49","81.37","1101135.0","47.15","100.95",13140.00,9237.00,3061.00,"0.806"
8/2/2021 0:00:00,"Arkansas","2462767.0","3046510.0","1428148.0","36.55","81.61","1103057.0","47.32","100.95",7201.00,9372.00,3106.00,"0.808"
8/3/2021 0:00:00,"Arkansas","2466403.0","3064570.0","1430838.0","36.58","81.73","1104020.0","47.41","101.55",3636.00,9372.00,3106.00,"0.805"
8/4/2021 0:00:00,"Arkansas","2497552.0","3085940.0","1448530.0","37.05","82.76","1118090.0","48.0","102.26",31149.00,12405.00,4111.00,"0.809"
8/5/2021 0:00:00,"Arkansas","2509004.0","3102040.0","1456812.0","37.18","83.14","1121950.0","48.27","102.79",11452.00,12458.00,4128.00,"0.809"
8/6/2021 0:00:00,"Arkansas","2520966.0","3134360.0","1465389.0","37.29","83.54","1125427.0","48.56","103.86",11962.00,12604.00,4177.00,"0.804"
8/7/2021 0:00:00,"Arkansas","2533503.0","3198590.0","1474010.0","37.43","83.95","1129503.0","48.84","105.99",12537.00,13011.00,4311.00,"0.792"
8/8/2021 0:00:00,"Arkansas","2546791.0","3198730.0","1482755.0","37.59","84.39","1134265.0","49.13","106.0",13288.00,13032.00,4318.00,"0.796"
8/9/2021 0:00:00,"Arkansas","2553412.0","3198590.0","1486977.0","37.67","84.61","1136668.0","49.27","105.99",6621.00,12949.00,4291.00,"0.798"
8/10/2021 0:00:00,"Arkansas","2558554.0","3204340.0","1490336.0","37.72","84.78","1138453.0","49.38","106.18",5142.00,13164.00,4362.00,"0.798"
8/11/2021 0:00:00,"Arkansas","2570239.0","3234290.0","1497866.0","37.87","85.17","1142832.0","49.63","107.17",11685.00,10384.00,3441.00,"0.795"
8/12/2021 0:00:00,"Arkansas","2581762.0","3266850.0","1505180.0","38.02","85.55","1147261.0","49.88","108.25",11523.00,10394.00,3444.00,"0.79"
1/12/2021 0:00:00,"Bureau of Prisons","14663.0","16050.0","5199.0",,,"1077.0",,,,,,"0.914"
1/13/2021 0:00:00,"Bureau of Prisons","15694.0","16050.0","5395.0",,,"1077.0",,,1031.00,1031.00,,"0.978"
1/14/2021 0:00:00,"Bureau of Prisons","16118.0","16450.0","13997.0",,,,,,424.00,728.00,,"0.98"
1/15/2021 0:00:00,"Bureau of Prisons","16685.0","16750.0","14565.0",,,"2086.0",,,567.00,674.00,,"0.996"
1/16/2021 0:00:00,"Bureau of Prisons",,,,,,,,,235.75,564.00,,
1/17/2021 0:00:00,"Bureau of Prisons",,,,,,,,,235.75,499.00,,
1/18/2021 0:00:00,"Bureau of Prisons",,,,,,,,,235.75,455.00,,
1/19/2021 0:00:00,"Bureau of Prisons","17628.0","16750.0","15500.0",,,"2091.0",,,235.75,424.00,,"1.052"
1/20/2021 0:00:00,"Bureau of Prisons","19076.0","24750.0","15949.0",,,"3092.0",,,1448.00,483.00,,"0.771"
1/21/2021 0:00:00,"Bureau of Prisons","20838.0","24750.0","17003.0",,,"3800.0",,,1762.00,674.00,,"0.842"
1/22/2021 0:00:00,"Bureau of Prisons","21315.0","24750.0","17316.0",,,"3962.0",,,477.00,661.00,,"0.861"
1/23/2021 0:00:00,"Bureau of Prisons","23345.0","24750.0","18296.0",,,"4977.0",,,2030.00,918.00,,"0.943"
1/24/2021 0:00:00,"Bureau of Prisons","24082.0","24750.0","18965.0",,,"5044.0",,,737.00,989.00,,"0.973"
1/25/2021 0:00:00,"Bureau of Prisons","24360.0","24750.0","18988.0",,,"5301.0",,,278.00,995.00,,"0.984"
1/26/2021 0:00:00,"Bureau of Prisons","25513.0","30050.0","19471.0",,,"5971.0",,,1153.00,1126.00,,"0.849"
1/27/2021 0:00:00,"Bureau of Prisons","27326.0","30050.0","20415.0",,,"6846.0",,,1813.00,1179.00,,"0.909"
1/28/2021 0:00:00,"Bureau of Prisons","28514.0","30050.0","21081.0",,,"7368.0",,,1188.00,1097.00,,"0.949"
1/29/2021 0:00:00,"Bureau of Prisons","29754.0","30050.0","21674.0",,,"8011.0",,,1240.00,1206.00,,"0.99"
1/30/2021 0:00:00,"Bureau of Prisons","30945.0","30050.0","22486.0",,,"8389.0",,,1191.00,1086.00,,"1.03"
1/31/2021 0:00:00,"Bureau of Prisons","31285.0","30050.0","22725.0",,,"8490.0",,,340.00,1029.00,,"1.041"
2/1/2021 0:00:00,"Bureau of Prisons","31285.0","30050.0","22725.0",,,"8490.0",,,0.00,989.00,,"1.041"
2/2/2021 0:00:00,"Bureau of Prisons","32349.0","35950.0","23200.0",,,"9079.0",,,1064.00,977.00,,"0.9"
2/3/2021 0:00:00,"Bureau of Prisons","34255.0","36450.0","24049.0",,,"10130.0",,,1906.00,990.00,,"0.94"
2/4/2021 0:00:00,"Bureau of Prisons","36195.0","36650.0","24858.0",,,"11259.0",,,1940.00,1097.00,,"0.988"
2/5/2021 0:00:00,"Bureau of Prisons","38164.0","37050.0","25657.0",,,"12426.0",,,1969.00,1201.00,,"1.03"
2/6/2021 0:00:00,"Bureau of Prisons","39616.0","37050.0","26167.0",,,"13362.0",,,1452.00,1239.00,,"1.069"
2/7/2021 0:00:00,"Bureau of Prisons","40333.0","37050.0","26410.0",,,"13826.0",,,717.00,1293.00,,"1.089"
2/8/2021 0:00:00,"Bureau of Prisons","40333.0","37050.0","26410.0",,,"13826.0",,,0.00,1293.00,,"1.089"
2/9/2021 0:00:00,"Bureau of Prisons","41040.0","42475.0","26770.0",,,"14173.0",,,707.00,1242.00,,"0.966"
2/10/2021 0:00:00,"Bureau of Prisons","42751.0","42475.0","27564.0",,,"15085.0",,,1711.00,1214.00,,"1.006"
2/11/2021 0:00:00,"Bureau of Prisons","44177.0","42475.0","28139.0",,,"15931.0",,,1426.00,1140.00,,"1.04"
2/12/2021 0:00:00,"Bureau of Prisons","45617.0","43775.0","29060.0",,,"16449.0",,,1440.00,1065.00,,"1.042"
2/13/2021 0:00:00,"Bureau of Prisons","46926.0","43775.0","29797.0",,,"17017.0",,,1309.00,1044.00,,"1.072"
2/14/2021 0:00:00,"Bureau of Prisons","47564.0","43775.0","30193.0",,,"17256.0",,,638.00,1033.00,,"1.087"
2/15/2021 0:00:00,"Bureau of Prisons",,,,,,,,,263.00,1071.00,,
